SK_ID_CURR,TARGET
101728,0.09629031778661645
101732,0.0829139627886452
101757,0.09347864537134337
101758,0.10776906304651238
101759,0.10505172588792804
101762,0.055858935466111745
101764,0.08679006640337997
101780,0.1188981581512109
101784,0.10629983126346336
101789,0.07513333825789867
101816,0.08870612834173523
101819,0.07799912238146549
101827,0.05888427295807486
101863,0.11060590985595628
101867,0.12283841031129202
101870,0.06985244404558541
101873,0.11740546880926972
101878,0.0897698140707593
101879,0.06558187337248406
101880,0.0753541878592989
101887,0.10694076187220686
101897,0.06937081959051107
101901,0.07510724112685578
101903,0.14956732738394196
101920,0.09634873374850472
101921,0.09032928980972385
101922,0.08509884745508263
101961,0.12880134320999323
101962,0.08472662143517423
101971,0.091991189660997
101976,0.12385866450019026
102002,0.10719752945465659
102005,0.07713064248800963
102007,0.14357738086984928
102017,0.0763750355189413
102019,0.1311806934113342
102029,0.06742753688266258
102051,0.09752172081441035
102052,0.07105668343730852
102054,0.08337851842866476
102062,0.1252845364293275
102067,0.10580753404589041
102068,0.09597265484517455
102070,0.07913671703839054
102090,0.08651135053087224
102092,0.1301711329971648
102099,0.1297070338245804
102100,0.05800975818453279
102112,0.10559605987646997
102113,0.09452268414392276
102122,0.11247396049859107
102123,0.08435177641036808
102125,0.07698463325594956
102126,0.09663451232001341
102146,0.09692482694520962
102147,0.10723298588497195
102151,0.09713335520861816
102158,0.08509361955558135
102159,0.08276923417926962
102162,0.07360286658268582
102165,0.08012815783357771
102166,0.11183445270488263
102174,0.08373783312688306
102193,0.13861619710110307
102198,0.08660914841592368
102205,0.10291007022099523
102206,0.09439170808194068
102218,0.0969642343634938
102221,0.09760717241296064
102230,0.0938509778791685
102238,0.09596713723002363
102248,0.06432476003818201
102252,0.10670377923403444
102259,0.07647430761683266
102262,0.10122694021650032
102273,0.07226221705327396
102286,0.08611313390425938
102293,0.09597439955903411
102294,0.06968080912185881
102296,0.08827213240513075
102298,0.10724662516660735
102303,0.07931880364853451
102309,0.10982510278180889
102315,0.0698884509339361
102340,0.07773345069768811
102342,0.08178243268890799
102344,0.08848985166323549
102346,0.1260550020737219
102347,0.07133558466608106
102374,0.1142206994730557
102380,0.10866124742222484
102387,0.09564058567891066
102393,0.08052205314528278
102403,0.09134817490755551
102413,0.10393073115988828
102414,0.0617919156060303
102415,0.08892210293410349
102416,0.08882279146657429
102439,0.1032113059935868
102441,0.08069561301368104
102443,0.07870273960467422
102444,0.08211246730624032
102445,0.1380341339734213
102448,0.07326159607570526
102449,0.09870493787636653
102450,0.14155317722606817
102456,0.08406682682694619
102458,0.09909373809825063
102459,0.08323093499940061
102465,0.06467868911327601
102470,0.12380249395727241
102471,0.07469435646390976
102475,0.13035675468704197
102476,0.12111164379619987
102506,0.08333754738561283
102509,0.07624597306085229
102519,0.08904160351181481
102522,0.07636825018288933
102545,0.08578783344949419
102549,0.1111341905644636
102562,0.06932492392910529
102563,0.08577656890434249
102568,0.12425518222952044
102582,0.10709143870408841
102592,0.06421377868455865
102597,0.0929972312072787
102605,0.1123838763694052
102614,0.09975567671185759
102617,0.09738436028866726
102634,0.07766914878878775
102652,0.08222765292289437
102655,0.053669931027538406
102671,0.07084365479137837
102694,0.08689295295684953
102701,0.11220916857884909
102703,0.06664621445282669
102704,0.07591005219276803
102713,0.05010763838673851
102720,0.11612647221336825
102731,0.06901592846059233
102733,0.08203010230997414
102749,0.13002966439124836
102755,0.07850070733772858
102763,0.07657056780915317
102770,0.11822067681401008
102772,0.10685173468819252
102799,0.10500934326856767
102838,0.08717608554274453
102854,0.08013456535520742
102862,0.12818301218030315
102863,0.09963124732150451
102867,0.08113784311575545
102868,0.07585175165233438
102878,0.08811905778589857
102887,0.09823264622054012
102898,0.1283801383784076
102904,0.09077588095945675
102912,0.12059573176624877
102919,0.07560729803335478
102927,0.08431582352332402
102932,0.09654644514219
102933,0.1387533694505401
102935,0.06936312936209375
102958,0.10749937987279486
102969,0.10163879891176035
102971,0.08334764501940858
102975,0.07405737907512187
102979,0.09598768719937226
102982,0.06564130186160912
102987,0.1052597613249455
102989,0.09103912232353012
102995,0.09321538007883096
102996,0.0824824570331412
103000,0.06885133893841122
103001,0.10829287959911012
103004,0.08692771696951451
103010,0.08759803472815672
103025,0.10795625765039386
103029,0.09880906011644527
103046,0.10248992005775773
103056,0.0774412464745265
103062,0.09793542912320997
103078,0.1110437068794865
103083,0.06287145992505587
103092,0.10488149107537602
103096,0.08980511885739322
103097,0.10179304514999306
103102,0.13471122982746356
103112,0.08848611308590461
103132,0.06859635529130113
103144,0.09640496240689639
103145,0.07803716115334489
103146,0.07729164702651692
103147,0.11032940413601117
103158,0.08389421586132986
103171,0.11941663727150552
103173,0.07407282497096923
103184,0.09102643728235248
103195,0.10367233489534154
103196,0.07054308571814188
103206,0.0806099818902951
103230,0.09966367888098819
103231,0.11260701787966307
103232,0.10430576075916703
103239,0.11631598373881266
103240,0.09957853617851832
103243,0.08792942951665904
103252,0.10104385962201881
103258,0.09408112801366163
103259,0.09275758013226278
103279,0.07958597664692299
103280,0.06227884799708204
103286,0.09198776333501238
103287,0.13182027552755873
103290,0.0923404619323028
103298,0.11399890005566317
103315,0.05398782212453737
103319,0.07203370040993227
103334,0.1291551302825895
103336,0.0992487285748476
103345,0.10066762257762106
103368,0.09199872377999813
103371,0.12015345403235976
103377,0.08210338301522627
103398,0.080039079123593
103404,0.07067557907550794
103408,0.09978300602031986
103410,0.07734854665438691
103418,0.07453421454651586
103420,0.12321901184571322
103432,0.10797086608329928
103433,0.08323723399028655
103436,0.0677914132193314
103440,0.10045813406852357
103453,0.09110047338469192
103459,0.10196750040304423
103460,0.08559862245091375
103461,0.06972067458700977
103462,0.11309330806928436
103473,0.09508921865492076
103474,0.06529050629906646
103475,0.10522179393699373
103478,0.11783166968945774
103480,0.10639539809328709
103484,0.06645544428683388
103494,0.08553559273876943
103513,0.114148155339466
103515,0.09069706191335163
103516,0.13909083529533586
103525,0.11306284131668333
103541,0.1256500986252988
103544,0.08157439995125339
103562,0.13007648860885887
103570,0.17240086503658236
103572,0.13960035208495278
103574,0.08090933819601909
103575,0.10300150045056095
103591,0.11435542883324415
103594,0.07730888663869748
103609,0.07498424707932809
103613,0.0746979746438558
103614,0.07500524711638397
103615,0.06769613814429763
103624,0.09954017465503635
103625,0.15711052869534223
103628,0.12320993245082743
103629,0.07276892834153251
103647,0.09279834244865433
103648,0.11452035902132279
103651,0.08666272402454424
103658,0.06941244438179298
103668,0.09088760713120501
103669,0.0836779684914796
103676,0.10411713902289996
103682,0.08276206903201741
103683,0.06264771306871836
103689,0.07239982461877335
103725,0.05955847740918134
103733,0.09048747328843332
103744,0.05832490368528588
103762,0.11034220569160498
103771,0.1193079031075967
103773,0.06560937104314592
103783,0.11414449050949407
103784,0.10457986933658925
103808,0.06498568977830045
103812,0.07511935827207246
103813,0.09568796032811089
103814,0.07727366745911393
103818,0.13653862910152373
103824,0.0935219836190203
103828,0.06509929050637706
103830,0.08806970329474245
103840,0.07594130994487198
103842,0.10365137175398524
103847,0.12315761535210783
103848,0.11479109878854313
103851,0.06559870286681159
103854,0.1301871050025483
103857,0.16305455153561638
103861,0.06013677429062799
103862,0.09809216140441111
103865,0.09679647808216842
103870,0.06493818121995182
103876,0.09072696328287765
103891,0.1505377269003722
103908,0.0743071078797305
103914,0.09309175041397331
103918,0.1053751185076259
103940,0.09402174994606341
103963,0.12098678529533748
103966,0.11252647419836526
103971,0.12177681195756353
103980,0.10208550345687063
103984,0.07727307365228536
103985,0.07875804374754888
103998,0.1350965077819481
104019,0.08343455527126525
104026,0.08904092901460947
104035,0.11697163699451706
104044,0.07534626308544307
104045,0.09647864413356101
104047,0.10137195230874937
104051,0.07218607875153642
104058,0.0873340527306868
104063,0.07332352450579362
104066,0.09540598314316659
104087,0.0545909416800474
104089,0.09538524970881346
104095,0.0815497111774502
104098,0.12110051137673478
104104,0.05943488778870347
104110,0.0966725193505661
104120,0.08238123291716844
104122,0.06033007550625081
104131,0.09772339842432254
104132,0.11406948189380929
104135,0.06954020726815235
104136,0.09929503237158879
104149,0.0908281256293546
104150,0.08617015407187295
104156,0.10181972448779457
104165,0.11420405246470353
104175,0.08805892301956861
104179,0.12314418415877076
104184,0.09780363128912402
104206,0.07417174677080969
104216,0.10926257340213437
104230,0.14691564520070594
104257,0.05384892436232932
104272,0.0565538511908228
104273,0.10120860638604597
104278,0.057489093061946044
104294,0.10272620268592143
104295,0.08725963159939226
104297,0.07527755950032262
104298,0.10567736402502302
104308,0.11006235089111083
104318,0.08725849675750315
104319,0.07576638180388691
104320,0.12851278221171036
104327,0.11795567584457309
104334,0.0931586988154064
104344,0.11839562630302844
104350,0.08144154822670358
104351,0.09332399127842855
104354,0.1088269070522675
104369,0.12393196084863288
104376,0.10003807841787243
104381,0.0918316459060806
104384,0.10059476686472577
104391,0.06698028409542808
104394,0.10880004859660011
104398,0.12383313263506063
104402,0.081076672469123
104408,0.08383178686363398
104409,0.06715731780250776
104410,0.13683216796321235
104412,0.08090778378867108
104417,0.10224195402656293
104424,0.09200977161460919
104426,0.06898216347077331
104435,0.08553792270041304
104445,0.08599671348820052
104458,0.06031797777224756
104460,0.09742229473121235
104466,0.08190985334582306
104472,0.12050392877813333
104473,0.107993272318317
104479,0.06099412949484039
104480,0.07772496579612434
104482,0.12601299811469976
104499,0.057175678609730815
104501,0.060568697140419826
104502,0.08123198025823802
104506,0.08839079620163044
104510,0.0630270588213157
104512,0.07898227598511798
104520,0.13138030302264853
104528,0.1169088125564571
104529,0.10224934478200437
104541,0.09996616529042487
104578,0.07651862651468876
104584,0.0850239646573464
104588,0.10357538114079713
104602,0.0902257923155759
104610,0.06946878717147169
104611,0.08891860279307645
104618,0.11175149629469924
104620,0.0898668866134726
104622,0.0605600306309077
104624,0.07131539284671343
104625,0.09919690591297675
104634,0.1328295173853219
104639,0.1017166645142673
104646,0.07877780239318395
104647,0.0770276814629547
104652,0.06413874832063805
104670,0.088262206707686
104677,0.08011738215096056
104685,0.11274331313650031
104691,0.09799961084059904
104696,0.07991345676559959
104699,0.06798357445178445
104712,0.11753738767455867
104714,0.0910557437126552
104717,0.09573437360905498
104718,0.08362879024066193
104740,0.08031835344662684
104741,0.10034016915744597
104743,0.05555385886818828
104744,0.10802098499316104
104747,0.10353901098400847
104767,0.0966636371658098
104772,0.17777654934975345
104776,0.13514370025131023
104779,0.07274282942559218
104814,0.09331023763920131
104815,0.0843991993720803
104830,0.1003712766668646
104831,0.11322530274420259
104833,0.10755621751894838
104839,0.07580187829955803
104840,0.08420897865308978
104860,0.1059268520115784
104861,0.06014987545911298
104866,0.08860053471741282
104870,0.07739988309707907
104877,0.10348048660236309
104878,0.06799427867779473
104879,0.08485253963550372
104880,0.09680421500898084
104899,0.09474257304392705
104906,0.06366430911927214
104907,0.11501065878168568
104913,0.09595490187416979
104916,0.1110549858452105
104921,0.09790359019189872
104930,0.08723801854232471
104931,0.10127923097090832
104936,0.10217357862713822
104937,0.09628686564004477
104942,0.084857271843451
104943,0.08764750377728339
104969,0.1080762895968612
104972,0.1460870766615006
104988,0.09906331028601197
105013,0.10556988374138096
105015,0.10198588033949565
105019,0.08029901512156255
105027,0.09178574652115576
105030,0.09788739204392602
105035,0.1577676943587096
105041,0.07048092770948716
105051,0.12350753644260469
105056,0.07611540052893319
105067,0.1722013726617122
105071,0.10923153863143659
105072,0.06906990383324316
105074,0.12779463765108626
105091,0.1218062964008166
105101,0.07888348139625556
105103,0.08749503094498955
105134,0.0978491843926639
105139,0.09663667551948928
105142,0.12798116185170766
105146,0.09925056786533844
105163,0.09397379983525046
105168,0.119377059667551
105172,0.057252951636624964
105176,0.12500300447009313
105195,0.08890734973778704
105196,0.13956143815609312
105197,0.06729401752962241
105203,0.09167597678332566
105223,0.1001531291622491
105227,0.09399859019022357
105228,0.0669603916005437
105230,0.10954518176310812
105231,0.12669440661928952
105239,0.08514950192825924
105242,0.102973245032523
105244,0.08850881578331353
105245,0.11426971505555056
105248,0.05906806498270325
105249,0.0902729910421084
105266,0.1253791598203154
105271,0.12327552424105379
105276,0.11672889920363039
105282,0.11126410924019299
105292,0.08246779198898029
105297,0.05359672030956403
105332,0.12610222452515818
105333,0.07994254013101344
105343,0.07077905900355369
105344,0.057767871599124214
105345,0.11951928265437793
105357,0.09795672230266064
105359,0.08959284815887271
105366,0.0814348442514179
105367,0.0993471057727435
105370,0.04917164453387709
105377,0.09690172172906701
105390,0.08674060390070579
105399,0.06973715089288851
105403,0.08488316398042212
105404,0.08642616503697426
105414,0.07941974949519691
105417,0.09031956909378988
105425,0.14200847330658836
105452,0.07845296417336098
105454,0.10370453025224308
105456,0.11652221797626337
105470,0.10884640949776664
105471,0.06377326420127587
105483,0.0832560997388073
105493,0.11466305061689296
105508,0.1309020443471339
105514,0.11070279452733509
105515,0.06052359148215941
105528,0.1371613246926162
105529,0.07666273005064835
105531,0.07712421108452835
105532,0.08170053279568618
105558,0.05589560197991886
105574,0.09669028393618302
105578,0.06566619770621411
105584,0.1459377286902383
105595,0.11719528133628408
105617,0.10440009531339009
105618,0.0866883154963335
105621,0.08317191726359661
105625,0.0876009100329208
105629,0.09079009194955598
105630,0.07204480306129123
105634,0.06687724949735112
105635,0.10436902944214599
105641,0.10544477389238047
105647,0.10590676056272598
105648,0.08545793552607649
105655,0.06858660470760394
105657,0.07205329482295034
105672,0.11136789562865146
105678,0.0919536367647342
105682,0.07684864258453135
105691,0.09961908343767285
105692,0.08878675576518198
105706,0.1304136443273602
105712,0.10639908799949183
105720,0.09476570417307963
105734,0.08419639510664338
105735,0.09780696184679197
105736,0.0910198360678774
105737,0.06978438778131786
105738,0.1347189277038183
105740,0.1158653327850209
105744,0.058683076626192154
105747,0.10654511549131189
105749,0.10901433130640086
105754,0.09673200516493811
105758,0.06646043053006812
105760,0.09414457819915759
105767,0.08778267170129335
105784,0.11324269618058894
105791,0.09262894576524722
105802,0.08583954114650573
105807,0.13263385157160895
105809,0.07800246422065675
105816,0.10383753805283912
105817,0.059045573684618165
105824,0.13432390174939038
105832,0.10195801439602908
105856,0.07723195457941731
105865,0.08707078841316589
105899,0.07996993834692757
105906,0.05830189853118216
105916,0.0955149233581502
105923,0.11517387027843518
105937,0.09393040655598808
105965,0.06904924353306013
105966,0.08671723556619956
105968,0.07231169616107957
105973,0.08696249826511691
105976,0.10941013414199438
105978,0.06545100078982322
105979,0.07790381755307381
105991,0.10133736079691566
105998,0.08733092595861329
105999,0.09651365126430467
106000,0.10558691002353592
106001,0.10775223848045642
106010,0.08568779466918156
106011,0.09564893926670201
106013,0.11989127072006547
106015,0.08390268922884797
106026,0.06850305474038786
106032,0.07321665652073273
106035,0.09716708551260253
106040,0.09098418269555385
106041,0.1284796634737956
106044,0.0641033528873001
106053,0.09999707913382654
106054,0.07129430650611299
106065,0.12618852813161818
106081,0.08182097333726332
106083,0.08787311426332153
106087,0.09700650820013942
106090,0.09893263766731168
106101,0.05259765391528934
106102,0.12510171598403821
106109,0.07834133850526438
106116,0.07628810135059123
106150,0.07779537642669501
106155,0.16077480472746536
106166,0.0900678700543979
106176,0.08807418917024495
106189,0.07156576520245578
106199,0.12770943181918476
106205,0.09165829376908394
106206,0.08382953418424315
106211,0.08486882326990818
106214,0.06517465439003181
106216,0.09305202051974697
106217,0.09747510443136732
106225,0.08148146390138536
106249,0.07264638887305838
106256,0.080016528197595
106258,0.07853913636713451
106261,0.10287220324863733
106262,0.11645519534344972
106264,0.06257872890159415
106271,0.11152255114627037
106276,0.08472267103771663
106277,0.09420766881209146
106286,0.112090030801031
106293,0.06721004030696191
106295,0.07508324671321784
106296,0.10333347219092037
106297,0.12640171753163096
106298,0.09420237682039075
106311,0.07972100707418496
106314,0.11557080800078909
106320,0.124624613857673
106334,0.10594868114099878
106346,0.07481426087962376
106347,0.07990686553118401
106349,0.08871275717643896
106354,0.11145170747339246
106360,0.056594327546456595
106373,0.08966199863943604
106377,0.07523589250874069
106386,0.1076130437598129
106387,0.10733002352154049
106391,0.05614680580389785
106401,0.12459648479499108
106411,0.12077516425707198
106413,0.11743065804991867
106426,0.10178734387241299
106427,0.0796088735857293
106428,0.14411962170893106
106434,0.09612360863632838
106438,0.09811535054705195
106440,0.10105805229228071
106441,0.06525913204162041
106452,0.11883014546614647
106453,0.08169269761495593
106454,0.09047024767694994
106457,0.09853341717317889
106484,0.0756701378488692
106488,0.1518279149195455
106491,0.09002592126786953
106514,0.09014191241565214
106527,0.0968796706171547
106528,0.07597662271382773
106529,0.05398641473191711
106534,0.12034495370031653
106550,0.11094629158819296
106577,0.08224909386072829
106585,0.13007917753053733
106590,0.06278723873315809
106607,0.0793525218565683
106610,0.10622346453346301
106611,0.10019398898204096
106612,0.1190241514282041
106624,0.07077629272278792
106631,0.07554126006235566
106647,0.17579311146654958
106660,0.12842524243539796
106674,0.08707207329498365
106687,0.07440607325592437
106712,0.09261730205541283
106713,0.08079693016287537
106717,0.08358693893554761
106720,0.10019961417371205
106721,0.09799713035674273
106724,0.09326243500276958
106735,0.11039072098862018
106739,0.07928740432113839
106740,0.08498912627077232
106754,0.07640512708243191
106760,0.14858496652027728
106761,0.10674159399877019
106784,0.09608821688760878
106787,0.08754301024457609
106797,0.0780779202109728
106798,0.0779416976505391
106802,0.12597054922353457
106803,0.10710562801095805
106804,0.15671255666792608
106805,0.08036206781064861
106810,0.13196110954602966
106812,0.09932826842813704
106813,0.0669210243931943
106817,0.0711508902833969
106822,0.0976504921277392
106823,0.08550105508272454
106827,0.06944204242472415
106841,0.0746608456960161
106851,0.08581883905283533
106852,0.09877256180163811
106853,0.14787005174371357
106854,0.15412803556374197
106861,0.09953356328218499
106873,0.12065194129980164
106877,0.07564694045924139
106878,0.08544650271459404
106881,0.10574255269635775
106900,0.08085408886893063
106906,0.07501680116994305
106907,0.08412464802716882
106914,0.10018275340685877
106916,0.08773185718745122
106924,0.07256331088017301
106931,0.08353873248629061
106936,0.10868609263605476
106937,0.08019105798226084
106938,0.08406581305231849
106939,0.1119209304622505
106943,0.07238947462379985
106944,0.07799337249419597
106967,0.11096752571361579
106980,0.09478392409737746
106986,0.06750506570203346
106987,0.08674330345137543
106990,0.06757227920675073
107013,0.056665623737117504
107023,0.09693837110147566
107033,0.06557545632862795
107037,0.10291019362855924
107048,0.10078919815082182
107071,0.10969710882131344
107081,0.0629370608230674
107113,0.08830914490258894
107130,0.06658810173917534
107131,0.08882205705964491
107145,0.09361897473372886
107156,0.09691416049943523
107219,0.0773501566868863
107222,0.11750364470585087
107223,0.19520602901545994
107232,0.1288978434946416
107245,0.10129429946766517
107246,0.06010888075841445
107247,0.06650045636248045
107256,0.07561107986351921
107259,0.07252905294936178
107260,0.04992994256850441
107279,0.13810792406706576
107280,0.07151905000447606
107281,0.09939245406580073
107285,0.09284751401578432
107329,0.11275393242006405
107337,0.07681889044308174
107349,0.0783369428845834
107350,0.09480961926338835
107351,0.06318493213809541
107359,0.14681416735609987
107391,0.10246444703609152
107394,0.11508039738491233
107395,0.06374626386767686
107406,0.11466045373261431
107416,0.11146788107514741
107417,0.08211953536866523
107418,0.07482344075083827
107419,0.07890541526293006
107444,0.08810511251608535
107445,0.10311180162547642
107446,0.0984889507842258
107460,0.09905377693631967
107470,0.10445470437389859
107475,0.07907472197094365
107520,0.08935067182106965
107526,0.09724474438455177
107527,0.06324008263009254
107530,0.07113339408250137
107532,0.13787741989332367
107534,0.1184041882948322
107535,0.08697329160495663
107554,0.11305530254414006
107556,0.08943084747051015
107559,0.09589218346121106
107561,0.06210911840277365
107564,0.07986855135497974
107566,0.09816795663098593
107571,0.0833741840865981
107590,0.10516549880856153
107602,0.0976096057936465
107625,0.1227120748902382
107626,0.13493159979481037
107635,0.08297230188537172
107636,0.07933647807504131
107645,0.10302063085014067
107652,0.11755368196396555
107655,0.0641222433337735
107668,0.06895730382116717
107670,0.07378452236647186
107677,0.05957651539846527
107680,0.11074020278187548
107683,0.08626326455170405
107684,0.07585343065445696
107691,0.08970253169964956
107692,0.1138382843224855
107703,0.12418629980921413
107709,0.0652894242118979
107710,0.07595694808676466
107721,0.09930512979346412
107725,0.12040188542284519
107727,0.1305312688843292
107739,0.09289895785458877
107740,0.10683939785836959
107741,0.09886207505835735
107747,0.07230567652650513
107765,0.13935404908589075
107768,0.07033235835778172
107775,0.0922815989531283
107782,0.11703964666099188
107790,0.07549566175062694
107801,0.08972625729836355
107807,0.06378029547741186
107811,0.114195243835671
107817,0.13111506799599204
107826,0.08419028409684033
107838,0.09870949697970036
107839,0.08351624996943574
107843,0.07973024872844624
107847,0.06802034704995873
107849,0.10327654727523346
107850,0.09351171294651461
107867,0.11445354248466022
107871,0.1017967923958228
107908,0.09106092615095973
107913,0.12572163448762286
107927,0.10604800319989159
107931,0.05589531839953662
107955,0.05945604299898244
107962,0.09388401889112544
107977,0.08023890097440525
107978,0.08909339157006015
107993,0.07683913448171867
108010,0.08012159934524132
108016,0.1114323647642283
108018,0.13182530377472065
108027,0.11056836852897928
108045,0.0997430770227452
108069,0.12517173684578245
108082,0.09715689383982677
108089,0.09353155562212218
108092,0.0843504692299435
108106,0.07528720340790969
108112,0.09393054434619755
108120,0.1208728438645272
108122,0.1560976091144601
108135,0.12570388151669842
108170,0.08084717808970464
108171,0.09382756503865039
108177,0.06517841463656598
108180,0.11193698587561726
108183,0.08612866559296425
108184,0.06711940401624306
108185,0.09375574637460561
108192,0.09836504896458216
108195,0.1086038534353303
108196,0.12511139309424496
108218,0.07813118726281397
108219,0.13129814606115162
108243,0.10842581216765189
108249,0.06593028942775729
108251,0.051781641807676505
